Date,Close,High,Low,Open,Volume,ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,RTX,RTX,RTX,RTX,RTX,,CLS,CLS,CLS,CLS,CLS,VRT,VRT,VRT,VRT,VRT,CRDO,CRDO,CRDO,CRDO,CRDO,ESE,ESE,ESE,ESE,ESE,FIG,FIG,FIG,FIG,FIG,OUST,OUST,OUST,OUST,OUST
2025-08-07,153.9551544189453,153.9551544189453,151.4643653112398,152.85801573508192,5105800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,153.0655975341797,155.10172536565554,152.92722035384583,154.78544113145594,3667300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,153.0063018798828,153.86621617516812,152.35394582319222,152.93710574569647,3572900.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,153.68829345703125,154.12318236853994,152.76906181952324,153.17431463909108,2962300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,153.90574645996094,154.52843619836375,150.89108474172892,154.1923795037361,5012300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,153.28305053710938,154.5185664702348,152.85802521348378,153.7970293882444,2766600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15,152.97528076171875,153.7496368853641,152.22078419592188,153.14404913242052,4593800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-18,154.37509155273438,155.05016506771136,153.2830430450894,153.3128248090793,3679300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19,152.54840087890625,154.0077678590178,152.10165928565675,153.45182141867136,3008600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,155.4571990966797,155.97344157452386,151.98251866010622,152.65760730781085,3766500.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-21,155.1891632080078,156.60881108639995,155.08988056475604,155.65574921575842,3179800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,155.1097412109375,156.79744011922233,155.07995944743402,155.91387912234114,4252700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,155.1395263671875,156.49961075827295,154.8714753413894,155.49692268545,2431100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26,158.4156494140625,158.54469866994754,155.2487240196114,155.62596473088098,5096100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27,158.68368530273438,159.05101895767322,157.84976564813485,158.81274970704297,2992300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,159.4977569580078,160.09340734857105,158.09795354531772,158.99143670536455,3117700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,157.45266723632812,159.93458181982382,157.28388371405453,159.8948627033814,3774900.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,156.86691284179688,157.48243791609917,155.2387775955454,157.05554076061193,3260100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,156.96621704101562,157.19454895644185,155.31822201154446,156.8073708614124,2738900.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,157.53207397460938,158.01853468270133,156.41025889231406,157.08533238265784,3218800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,156.38047790527344,157.8497670932676,154.43465021165596,157.45266682031925,4046300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,153.10433959960938,155.8642272524622,152.5483931872942,155.78480417235951,5522800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,150.65220642089844,152.58809665329846,149.5204540428489,152.52853313051747,5461300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,153.87869262695312,153.91839659201102,150.55292127533184,150.90039535030243,4520400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,156.509521484375,156.86691777642434,153.243328684916,153.908479949596,4289900.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,154.72256469726562,156.9959918419181,154.69278293346179,156.6088137640636,3194400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,157.2243194580078,157.3335243051109,154.58357386621333,154.80196841201513,3891400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,157.4328155517578,158.79289996404563,156.4996131979467,158.6936324647838,6525200.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,157.1647491455078,158.16745228426703,156.4797383294773,157.4228779448258,3999200.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,157.04562377929688,157.1448912699091,155.36784715939015,156.17198503084748,3696100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,157.0952606201172,157.5519243904028,155.55647064966064,157.5519243904028,7083700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,158.27664184570312,158.64397548710102,156.52937951736965,156.92649492044796,3296700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,159.3786163330078,160.23239553479885,157.80012233210238,158.59433800909008,3287100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-24,160.21255493164062,161.85061249626477,159.53746628822157,159.98420788326413,4269800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-25,159.34884643554688,161.12590584932016,158.53478628861342,160.9670596724143,3917700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-26,162.16830444335938,164.15383610401437,160.52030952939867,160.8280645130555,3961700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,162.44627380371094,167.06262874567201,161.6123390132656,166.21877175058475,6216100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,166.1195068359375,166.2882752078922,162.68453042604673,163.10149025353564,4893700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,165.9904327392578,166.50667517817828,163.88577416671012,164.67005245510558,4034500.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02,165.42457580566406,167.03285160963142,164.68992363490636,165.93088092769707,3498100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,165.37493896484375,166.05001247917784,164.30275001701477,165.6032708713503,2678300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,167.57887268066406,168.52199717567774,165.791891183141,165.791891183141,3816900.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07,168.04547119140625,169.12758227768532,167.59872961112995,168.13481647778073,5186500.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08,167.3505401611328,169.61404500009377,167.2115384050172,168.8396888787863,4683700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09,161.0067596435547,167.9263388884526,160.72878641507597,167.76750786389678,5962400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10,156.5591583251953,161.2847330680442,156.3010446793671,160.83797635445973,7776400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13,157.7008514404297,158.39578446216063,156.23154716773712,157.30373603629505,5322300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14,158.2468719482422,159.41834353964717,156.15213537871725,157.0555559464983,3590500.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15,155.86422729492188,159.49775368149042,154.5140652296157,158.33621953792905,5954700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-16,155.91387939453125,157.18461846758092,154.97075486899658,156.62867201667228,3926600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17,156.80735778808594,157.39308598458342,154.97075011541355,155.1990820118033,5435200.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20,159.54739379882812,160.89755585396844,158.2964992317931,158.51490891338958,6517800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21,171.78817749023438,177.46679875163068,169.0282899367785,170.56707986799097,12296700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-22,176.6924591064453,177.4271112779152,172.6618322392985,173.22771603659376,10219100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23,178.14190673828125,178.67799363255656,175.22317271241468,176.3152212079446,5249400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-24,177.35760498046875,179.19422777883784,177.00020868477978,179.15452381194083,3471600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-27,177.94334411621094,178.3305221650309,176.2159262031045,178.1319568900228,4039700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28,177.37747192382812,179.99837315187594,177.26826707480927,178.00291925442744,3344100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29,175.0841827392578,177.68522437163514,174.72678643379794,176.50383060779828,4285200.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30,176.13650512695312,177.70507689726256,175.54085474036214,175.8386723594557,3637300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-31,177.2086944580078,177.81428219906658,175.47135431626265,176.21592866272485,4347100.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03,175.75926208496094,177.258348236181,174.18076799513238,177.19878470802217,3843800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04,174.33961486816406,176.60311983770433,174.17084648823575,175.28273941407167,3837800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05,172.7412567138672,175.48128498762702,172.66183362860397,173.64467726678095,4493800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,173.83331298828125,174.12120843040375,172.34416415679422,172.751186657946,3631300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-07,175.6897735595703,176.4045661829268,172.49306631300513,173.9921372919975,3774300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10,177.73486328125,178.2511057484437,175.0246168381904,175.5607037149039,2739000.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-11,177.92349243164062,178.69784856354363,176.12658871149634,177.51645480762883,3387700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12,176.40457153320312,178.59857564355622,176.08687918056268,177.3079921190686,4470500.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-13,172.70155334472656,177.4965990533443,171.87755587421665,177.33776803067136,3617800.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,174.29991149902344,174.8856397281576,171.25211299933707,172.70155783842677,3224700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,174.35946655273438,175.02461783714367,173.36670072852868,174.8260677019834,3913600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,173.45603942871094,176.64280912026175,173.04900182063008,175.4217114444229,3742500.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-19,172.51292419433594,173.50569003396754,171.25210733645054,172.25479538105282,3902400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20,171.48043823242188,176.26557682261947,171.25210633219885,175.26287363549267,4221000.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,169.11827087402344,171.72960776454184,168.06178241352123,171.68973166700863,6108400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,172.63661193847656,173.07514258658665,168.34086699671042,168.71961391054893,8116600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,171.58010864257812,173.05522020127552,168.9588253348939,172.1880899072135,5511700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26,172.61666870117188,173.45388428823742,171.45054373170004,171.98874940673477,3564400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,174.3309783935547,174.36087786434504,172.42729764242947,172.46715853405792,1680400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,167.4637908935547,173.42399044477617,167.34417779989587,173.1249805230437,4885600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,168.24119567871094,168.8192774310114,167.48370190273604,168.8192774310114,4053600.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,167.89234924316406,168.6299049745443,166.18801865379032,168.4903690478805,5452200.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,170.74288940429688,171.52030605952402,168.09169147325247,168.34086386808875,7486500.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,170.53358459472656,171.4305990880399,168.38073156084417,171.4305990880399,3032700.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,170.9521942138672,171.42063951447926,168.97873797407684,170.82261970697755,3498200.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,171.36082458496094,175.12832502178483,170.67312158023097,171.94888296935451,4816400.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,174.1416015625,176.54362705791584,169.78607304137748,170.6033505742576,5611300.0,RTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
